"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"99929",7631.54333712275,-0.179536167474387,0.203733123558548,-0.881232095883477,0.378192210667444,0.967838221738878
"329679",6519.99520641975,-0.151547839811567,0.172387894034368,-0.879109525993477,0.379341893197749,0.967838221738878
"68659",106.288043801252,-0.426241155579065,0.496463790293144,-0.858554367736234,0.390586423053589,0.967838221738878
"24088",14750.3311027971,0.188982670391354,0.21220004813441,0.890587311609138,0.373150608708814,0.967838221738878
"94315",627.77132364492,0.15032545520169,0.16855832749436,0.891830486433369,0.37248379833265,0.967838221738878
"66614",140.622596896802,-0.405386505693739,0.470995269445849,-0.860701862612543,0.389402266990303,0.967838221738878
"16800",4777.6893656136,0.109484180238132,0.121105101177717,0.904042680064057,0.365972770555948,0.967838221738878
"57294",2716.75028324508,-0.259206722736823,0.293177953948896,-0.884127606613987,0.376627332106877,0.967838221738878
"78523",448.603425851388,-0.223080287127978,0.247954662199758,-0.899681760967491,0.368289632371225,0.967838221738878
"75137",2178.71390326919,0.174554021067812,0.200691544315968,0.869762708054083,0.384430094998083,0.967838221738878
"100038464",8.81308264019047,1.2521222059627,1.44569363384434,0.866104807166577,0.386432689239836,0.967838221738878
"19221",2250.80887084129,-0.13163381337036,0.152745258577097,-0.861786575875407,0.388804973387617,0.967838221738878
"12481",123.244228673318,-0.31204709019428,0.359988279709395,-0.866825693453643,0.386037522012274,0.967838221738878
"14862",703.1869772854,-0.207974092081847,0.239611311819075,-0.867964414964199,0.385413813598192,0.967838221738878
"100217438",40.2725835633951,-0.458467242493113,0.522356284889958,-0.877690679245289,0.380111604051346,0.967838221738878
"69740",184.949752011328,0.397006095715242,0.446027147349328,0.890094017986548,0.373415404776985,0.967838221738878
"229905",25.9162558913375,-0.780365147059235,0.877365415355172,-0.889441427028817,0.373765889062837,0.967838221738878
"19352",427.518455320734,-0.202266449786273,0.23022824019335,-0.878547521435276,0.379646660584077,0.967838221738878
"68151",1056.39343935984,-0.136330043215075,0.15615525885397,-0.873041639555445,0.382640381996234,0.967838221738878
"100503131",9.39022413065554,1.28011557738093,1.46050905625602,0.876485888189202,0.380765944734538,0.967838221738878
"230157",429.3132289792,0.347972790482715,0.405199681784919,0.858768666722248,0.390468157681302,0.967838221738878
"66536",796.625818211591,-0.182185806540613,0.202884436550804,-0.897978226609767,0.36919715758639,0.967838221738878
"230233",613.899289813476,0.151298339321617,0.166676432902643,0.90773684489631,0.364017272508187,0.967838221738878
"214444",921.687793148556,0.222128930456368,0.246643433829374,0.900607516720005,0.367797036606018,0.967838221738878
"73804",12.5939836811911,-1.06343931741125,1.2059682009998,-0.881813729855912,0.377877545643232,0.967838221738878
"230738",4604.51087702608,0.201560677668554,0.228334250076232,0.882743949281635,0.377374630646145,0.967838221738878
"66407",505.573489068151,-0.167898856487345,0.192835830448539,-0.870682881375367,0.383927328005389,0.967838221738878
"100206",101.811699499432,-0.311347192022636,0.358517117324253,-0.868430479265082,0.385158715326304,0.967838221738878
"236511",1059.98637621905,0.166008635660218,0.192743603891699,0.86129257888888,0.38907692192295,0.967838221738878
"100504491",34.2591038329101,-0.501804752875757,0.575246210774124,-0.872330392581752,0.38302816190434,0.967838221738878
"19204",5519.09084304301,-0.128135182035734,0.14142829283669,-0.906008122318882,0.364931553353349,0.967838221738878
"230801",127.031332299889,0.322259073877802,0.35900535224376,0.897644204644037,0.369375264305015,0.967838221738878
"100017",1787.49709353665,-0.154546370068493,0.171825525136018,-0.899437786942032,0.368419519589218,0.967838221738878
"13844",23.9795939885078,-0.602580817545127,0.666440088154063,-0.90417852745651,0.365900744150316,0.967838221738878
"100503664",41.1378371691952,-0.644689394514397,0.735419287023221,-0.876628347787731,0.380688536675507,0.967838221738878
"15441",2823.62599084056,-0.114457175436174,0.127747875862921,-0.895961476173522,0.370273338602554,0.967838221738878
"68943",762.760522464415,0.151286918114242,0.172987069949933,0.874556220635614,0.381815417372906,0.967838221738878
"77056",261.20778732039,-0.306706877317427,0.353867684948615,-0.866727566157853,0.386091297801778,0.967838221738878
"18601",9.51492327092591,0.77110326362713,0.893443178004559,0.863069171728787,0.388099436521828,0.967838221738878
"195531",5.84986726269833,1.57401271019848,1.75686762426006,0.895919925020769,0.370295531649574,0.967838221738878
"17769",1795.95723879044,0.217344076299738,0.240176796100823,0.904933698126692,0.365500513286816,0.967838221738878
"71890",116.879013608557,0.26459539298513,0.306459048854676,0.863395595509408,0.387920000261376,0.967838221738878
"56273",502.354805441175,-0.148973952611728,0.168339013077733,-0.884963918274474,0.376176092092173,0.967838221738878
"57741",2496.24038268419,-0.169954972321343,0.195426017342604,-0.869664001919421,0.384484050252786,0.967838221738878
